Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,relevant_to_barrier_immune
prerank,Cellular Response To Nitrogen Compound (GO:1901699),0.5419737105997889,1.3609267821483857,0.10877192982456141,0.20518922061155503,1.0,5/13,15.80%,BLM;TIMELESS;DAXX;PDE12;HSF1,False
prerank,Positive Regulation Of Metabolic Process (GO:0009893),0.36231275242761407,1.3599630019002331,0.021505376344086023,0.20599898981881648,1.0,26/99,10.35%,CLEC7A;IL4R;CXCR4;IL13;FABP5;TRPV2;VEGFA;LCN2;CCR2;CD36;SCD;SYK;ACHE;APLP2;ADIPOR2;TNF;PPARGC1B;IRF4;SIRT6;GADD45G;HDAC3;UCP2;ALPL;CEBPB;GRB10;OXTR,False
prerank,Energy Reserve Metabolic Process (GO:0006112),0.5310098034463218,1.3592560334410184,0.12839059674502712,0.20678310265643396,1.0,3/15,5.97%,PYGL;PPP1R3C;PHKG2,False
prerank,Positive Regulation Of Protein Catabolic Process (GO:0045732),0.3624900653350912,1.359143077573573,0.04938271604938271,0.2068213413905478,1.0,35/86,19.08%,ADAM8;MSN;WNT5A;PCSK9;FURIN;PACSIN3;VCP;TNFRSF1B;ADAM9;VGLL4;TNFAIP3;RAB7A;TNF;NEDD4;PSMC5;PLK3;ATG7;PLK2;PSMC6;EZR;PSMC3;RILP;EGLN2;OAZ1;GSK3A;IL1B;OSBPL7;STX5;TNFSF13B;IFNG;AXIN1;RNF41;VPS28;RBX1;PSMC2,False
prerank,Regulation Of Microglial Cell Migration (GO:1904139),0.6760260226165367,1.3586399118120134,0.14232209737827714,0.20733108303280198,1.0,3/6,21.91%,CSF1;P2RX4;TREM2,False
prerank,Positive Regulation Of Amide Metabolic Process (GO:0034250),0.3728782227382389,1.3585374477865486,0.04852941176470588,0.20735406486957894,1.0,28/81,18.64%,BCL3;EIF4A3;CD28;THBS1;IFNGR1;EIF6;RELA;PICALM;PRMT1;IL6;TNF;YTHDF1;PASK;NSUN5;ABCG1;MTOR;DDX3X;PRKDC;NPM1;ELAVL1;PYM1;GSK3A;RPS6KB1;ROCK2;IFNG;VIM;RBM3;AGO2,False
prerank,Protein Localization To Chromosome (GO:0034502),0.42157118601523796,1.3584091096643574,0.06937394247038917,0.20738981109769647,1.0,14/38,15.52%,RB1;PARP3;PLK1;SIRT6;PINX1;TINF2;TONSL;PARP1;TNKS2;LEMD2;CENPA;ATR;MCM8;XRCC4,False
prerank,Nuclear-Transcribed mRNA Catabolic Process (GO:0000956),0.36866494894340496,1.3582662948852784,0.05255023183925812,0.20745818446341435,1.0,29/79,21.65%,ZC3H12A;ZFP36;EIF4A3;DDX5;ZC3H12D;CNOT11;XRN2;CNOT6;SMG5;SMG9;ERI1;MRTO4;EXOSC9;EXOSC8;EXOSC4;RNPS1;DXO;MAGOH;PDE12;PYM1;GSPT1;PATL1;EXOSC10;DCPS;PATL2;DHX34;SAMD4B;UPF3B;LSM1,False
prerank,Positive Regulation Of I-kappaB Phosphorylation (GO:1903721),0.7253368053110083,1.357671925257149,0.11867704280155641,0.20808291425373218,1.0,2/5,7.52%,PLCG2;TNF,False
prerank,Tryptophan Metabolic Process (GO:0006568),0.6381107524194177,1.3572400705854295,0.1417910447761194,0.2085026923380308,1.0,4/7,8.34%,IL4I1;KYNU;IDO1;KMO,False
prerank,Regulation Of Cell Division (GO:0051302),0.37357283874347036,1.356958616364709,0.05245346869712352,0.208613889993092,1.0,18/77,10.10%,CDK2AP2;SFN;BLM;MYO19;CIB1;PRC1;AURKB;AURKA;CALM1;KIF20A;PLK1;MYC;KIF18B;TADA3;PLK3;BECN1;KLHL21;SIRT2,False
