,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
RP11-815J4.6,4.214321514414507,-0.322230335288467,0.3443569197518593,-0.9357452015794063,0.3494043916142048,,False
RP11-816J6.3,4.341763005143368,0.3093290522510328,0.25532369599473903,1.2115172116943134,0.2256972422384974,,False
RP11-817I4.1,6.416679242220374,0.35104543384862763,0.24849957504323425,1.4126600972559102,0.15775568946896257,,False
RP11-817I4.2,3.723037228394298,-0.402230186169159,0.37369294730321734,-1.07636547350407,0.28176383734602084,,False
RP11-817J15.3,1.6362143024291007,0.9571692529795008,0.480167711060034,1.9934061181798806,0.04621699447388361,,False
RP11-817O13.9,2.336313563428205,0.9455748240922233,0.3933018811199269,2.4041960374043962,0.016208078961053033,,False
RP11-818F20.5,3.597995426105233,0.6395613592059681,0.3883377622496481,1.6469203393998486,0.09957442065500052,,False
RP11-818O24.2,4.169447582422591,0.02584295455487471,0.2648614303552055,0.09757160383909708,0.9222724737416019,,False
RP11-819M15.1,1.7755879545073423,-0.4125415489501391,0.4531485564172998,-0.9103891938038835,0.3626172946267757,,False
RP11-81A1.4,5.0056284338852315,0.0681171843303058,0.33685927902020296,0.20221258125479896,0.83975053787885,,False
RP11-81A22.5,4.6169318407750035,0.055802502098327024,0.2526445506630006,0.22087356308255104,0.8251908826650011,,False
RP11-81H14.2,2.711133325103263,-0.4003102531681987,0.3524840254543937,-1.1356833906221744,0.25608909432969484,,False
RP11-823E8.3,2.662644518809115,0.25112332951913047,0.3538902039751402,0.7096080272873876,0.47794724034203895,,False
RP11-823P9.4,4.0281744271351405,-0.04020394123554517,0.34369161628598643,-0.11697678770869811,0.9068784479034122,,False
RP11-829H16.3,9.501042123771485,-0.007485049341751851,0.21333834932939047,-0.03508534384596308,0.9720116881342841,,False
RP11-829H16.5,7.36577584120968,0.26948734625299253,0.2937996065823833,0.9172488329300283,0.35901226292612565,,False
RP11-82K18.2,4.365817511755482,-0.2179468581385999,0.29181439512098306,-0.746868083900527,0.45514319311390694,,False
RP11-82O19.1,6.842617212319072,0.05784198886132521,0.2978019882270811,0.19422969338008353,0.845996033615743,,False
RP11-830F9.6,1.4489952718662056,0.11117819495898405,0.5192576306681592,0.21410989149244578,0.8304613623641048,,False
RP11-830F9.7,2.9389636568875863,0.17350990142387215,0.4203357789039248,0.41278879917460204,0.6797613585228699,,False
RP11-831F12.2,2.6534079591202664,-0.6770858958148543,0.44865229182054533,-1.5091551033147943,0.13125915055817916,,False
RP11-831F12.3,3.3991464756280516,-0.26939108200603856,0.3595386684525908,-0.7492687314147986,0.45369525020025303,,False
RP11-831H9.3,1.6729541868906086,0.9014825241180384,0.491369450338981,1.834632827694381,0.06656011122697175,,False
RP11-834C11.11,7.188942788371357,0.3966084418542995,0.319037958868549,1.2431387263786728,0.21381671726900175,,False
RP11-834C11.15,7.290172926729889,0.36041905488424103,0.3261395384524448,1.10510690177111,0.269113270349987,,False
RP11-834C11.5,2.077429176984514,1.1745058887191537,0.45268592686881604,2.594527063925082,0.00947211559002317,,False
RP11-834C11.7,3.599339237101893,0.1351420061112095,0.40571527254709056,0.333095683735997,0.7390620574107643,,False
RP11-837J7.3,4.232413095650632,-0.1661631039806911,0.2906076816771514,-0.5717780859120194,0.5674723253317275,,False
RP11-837J7.4,1.9617076723255562,0.1249452210257262,0.43403653872841225,0.2878679785618409,0.773447799230569,,False
RP11-839D17.3,1.091815067970114,-0.21545935156889223,0.4770591755422922,-0.45164072428534885,0.6515278270517015,,False
RP11-839G9.1,6.405270356667882,0.11313484574597268,0.2509282302232037,0.4508653555852918,0.6520865940863971,,False
RP11-83A16.1,3.3539358261345376,0.11317049795238239,0.379900728486684,0.2978949221897824,0.7657833636163681,,False
RP11-83B20.2,4.082524396908609,0.10164251261079901,0.3141729475290109,0.32352407618231765,0.746298376924307,,False
RP11-83B20.3,3.838880502630429,0.1483831675192827,0.41338505498228484,0.35894661824589064,0.7196350240185138,,False
RP11-83B20.4,1.4851774214261557,0.48391235125223825,0.6222723468310192,0.7776536330380223,0.43677323368799614,,False
RP11-83B20.5,4.272982788656664,0.2764174814897574,0.3567675482013955,0.7747831406844201,0.4384678131171901,,False
RP11-83B20.6,4.962367253211329,0.6665200866324198,0.32398782357822153,2.057238075404088,0.039663330680895045,,False
RP11-83J16.1,8.596204091657171,0.029567346413772084,0.21410014215764478,0.1381005454541046,0.8901609546977682,,False
RP11-83J16.3,4.768747420136691,-0.15301598526785762,0.26776949988885546,-0.5714466559162668,0.5676969104780291,,False
RP11-83M16.3,1.6564438364946028,0.18075453835841973,0.48248457565117,0.374632780984698,0.7079335899763088,,False
RP11-83M16.4,1.7552604909396408,-1.1690408855553736,0.4987676218719518,-2.34385881178049,0.019085394611805646,,False
RP11-83M16.5,4.212395104070618,-0.6257214122616068,0.45747420782677267,-1.3677741860772679,0.17138277022811632,,False
RP11-83M16.6,4.337639846927026,-1.000981233035257,0.3574337694060987,-2.80046632051151,0.005102883203672882,,False
RP11-83N9.5,8.843091989866911,0.10839778250993214,0.18185656262517824,0.5960619784359894,0.5511338230829168,,False
RP11-83N9.6,6.099244245007471,0.4247539495801963,0.22146129592061636,1.9179601917097557,0.05511605898624715,,False
RP11-840I19.5,5.814885231726672,-0.06560104196050344,0.25288634442059993,-0.25940919076039926,0.7953195391703936,,False
RP11-841C19.1,7.187864110894208,-0.09127800262321555,0.28821691707173275,-0.31669897641885425,0.7514720255453282,,False
RP11-843A23.1,6.284439131116725,-0.24936322391711566,0.282845250240123,-0.881624222805288,0.37798005157837167,,False
RP11-843B15.4,1.7194228180244842,0.34493830709635026,0.4403774341812877,0.7832787975106632,0.4334634111876905,,False
RP11-843P14.2,4.238660220257001,0.3294671890070415,0.2977879855105349,1.1063817381423062,0.268561326386934,,False
RP11-844G16.3,1.5582073195356076,-0.22434747306592134,0.4569389727642876,-0.4909790725634847,0.623441249137395,,False
RP11-845C23.2,2.221388463019953,-0.031823045521592055,0.45346521166071213,-0.0701774793374942,0.9440523990089353,,False
RP11-845M18.6,1.3381386139928604,-0.07026359501947442,0.5262186338532904,-0.13352547876338391,0.8937778155437358,,False
RP11-847H18.3,2.1549909217815575,-0.463971846395807,0.3548294787550698,-1.3075910378801294,0.19101205829718615,,False
RP11-848P1.4,3.4612816121495955,-0.10701335353997256,0.30426728734120934,-0.3517083761290657,0.7250569781981416,,False
RP11-848P1.5,1.1594726285703054,-0.28130829477126457,0.455056128516671,-0.6181837297483157,0.5364542338764688,,False
RP11-848P1.7,4.970656860557005,-0.3215875753514753,0.22725747240426888,-1.4150803137482861,0.15704494946455824,,False
RP11-849F2.7,3.079311090611678,-0.08558566010295825,0.33420829227324006,-0.25608478928160655,0.7978853668625112,,False
RP11-849F2.9,4.193258117132679,-0.327126187696866,0.2996504065072404,-1.091692787972112,0.2749681562370213,,False
RP11-849I19.2,8.271772046784108,-0.12800313614298936,0.25224485808225516,-0.5074558788478792,0.6118349866402644,,False
RP11-84A12.1,3.8547662216270266,0.21924294062673794,0.36271357494069617,0.6044519857371875,0.5455431821392538,,False
RP11-84A14.4,4.788698416245493,-0.2300249756577174,0.25668401421243936,-0.8961406356507339,0.37017765650208456,,False
RP11-84A19.4,9.149061145252366,-0.09867699699306653,0.25389048550764276,-0.3886596884312788,0.697527906295698,,False
RP11-84C10.1,2.79795797575985,-0.5201161875791361,0.3885588759377546,-1.3385775484445666,0.18070823917293644,,False
RP11-84C10.2,3.528223479668965,-0.1585898869554438,0.39387795259693026,-0.4026371263225658,0.6872151933514953,,False
RP11-84C10.3,2.833139533514793,-0.8471130120674011,0.4607284335956852,-1.8386384479382702,0.06596838225300637,,False
RP11-84C10.4,5.496227428564561,0.021312650124756964,0.24632707716347285,0.08652175136480432,0.9310516658173391,,False
RP11-84C13.2,3.6754878612435613,-0.07263332280991348,0.29486592467902123,-0.24632660721641234,0.8054294147871347,,False
RP11-84D1.1,5.632846230508699,0.5684044539306318,0.26586655806547954,2.137931367023005,0.032522314003827324,,False
RP11-84D1.2,0.5964467755878152,0.12295690602174544,0.8187415767868463,0.15017791878151612,0.880624246569554,,False
RP11-850A17.1,2.2595268557405674,0.08171123190475986,0.42566088639919364,0.19196321418202697,0.8477710203236917,,False
RP11-855A2.1,7.2828996090242955,-0.22502557444836285,0.2504738776394527,-0.8983993722981296,0.36897267100975295,,False
RP11-855A2.3,7.858191487087555,-0.1180773836575805,0.25651545819585236,-0.46031293586769784,0.645291617381349,,False
RP11-855A2.5,3.7909597425941213,0.18380985572656763,0.39248057001539105,0.4683285486447382,0.6395496556986833,,False
RP11-855O10.2,1.193498807865144,0.6106061079911597,0.6509141708185123,0.9380746884390824,0.348206028554507,,False
RP11-857B24.5,7.738036156788108,-0.12436038785913887,0.19492289152234793,-0.6379978610407642,0.5234750724580831,,False
RP11-85A1.3,3.4657780044857227,0.2634414448597598,0.2515983588796742,1.047071395985335,0.29506665068332794,,False
RP11-85B7.2,7.245908165656006,0.4748845792860903,0.33919646139411774,1.4000281056420407,0.16150490226001868,,False
RP11-85B7.4,1.1142417611891318,0.05637271048767338,0.5299512854058834,0.10637338193169621,0.915286111375595,,False
RP11-85B7.5,1.6937605185383298,0.4666992039444835,0.41102156105485493,1.135461611178587,0.25618195772876995,,False
RP11-85D18.1,3.191211277151864,-0.09806161154206705,0.4381072038150713,-0.22383017372948671,0.8228894503264553,,False
RP11-85G18.6,0.9934954554177111,-0.46603603511745195,0.5259213988873102,-0.8861324831114356,0.37554614082230087,,False
RP11-85G20.1,1.5060162882333734,-0.5062112362537028,0.5195047724438199,-0.97441113750008,0.32985244166485217,,False
RP11-85G20.2,1.7021600961643677,-0.6970650200504344,0.4549576882618539,-1.5321535123706582,0.12548455714402115,,False
RP11-85I17.2,5.4892499816889995,0.1169167963254894,0.27084457523763245,0.4316748682262122,0.6659777356713736,,False
RP11-85I21.1,2.159590122215696,0.05125363898845989,0.4092033115576646,0.125252258573761,0.9003238465897712,,False
RP11-85O21.2,1.5937055484688114,-0.07869840962128608,0.4740603332580573,-0.1660092694961807,0.8681496553930845,,False
RP11-861E21.3,1.556898329032782,-0.04276815562605879,0.4561964809885149,-0.09374942027914397,0.9253082114114477,,False
RP11-862L9.3,3.0976974279297957,0.6797094225076054,0.3205238743573295,2.120620262283006,0.03395377158342814,,False
RP11-862P13.1,4.604898681687216,-0.4852674363343999,0.3232860763959309,-1.5010465088514646,0.1333435326230525,,False
RP11-863K10.7,6.867995902829196,-0.4897377447797731,0.265177853197658,-1.8468274739924564,0.06477214868145874,,False
RP11-863P13.5,7.9158991942979355,-0.34934913829530007,0.26607449111745946,-1.3129749373121182,0.1891913935639371,,False
RP11-864J10.2,2.3600909194726363,-0.22073393296270866,0.3461709573270028,-0.6376442861270918,0.5237052604119802,,False
RP11-867G2.4,1.4076832682475586,-0.28173020380453045,0.505959684435261,-0.5568234238247468,0.5776480782128097,,False
RP11-867G2.6,1.8601537097216743,-0.4947310903678559,0.4210784581610108,-1.174914272576447,0.24002901490371353,,False
RP11-867G23.1,1.708610182695228,0.7746822768367478,0.38541286425663107,2.010006278152973,0.044430524393041765,,False
RP11-867G23.12,3.8951948076211584,0.3577498925718987,0.2997019394163865,1.1936856106722222,0.2326009712620054,,False
RP11-86H7.6,1.6816666822514166,0.3156036685355652,0.4512366285127801,0.699419436706093,0.48428994445238394,,False
RP11-872D17.8,2.6377660405276595,0.39949940155014624,0.32492490572382743,1.2295130182778418,0.21887951992367638,,False
RP11-872J21.3,5.175028489242858,0.14096782757813497,0.263294116849107,0.535400597875581,0.5923728767913031,,False
RP11-874G11.1,1.9110901144499124,0.23098641463032635,0.4222478824712741,0.5470398413331073,0.5843513607370929,,False
RP11-875O11.1,3.829888428835475,-0.1392965190801875,0.31564915933579746,-0.44130172680738716,0.6589945761664989,,False
RP11-875O11.2,1.9412658681440882,0.22796477965897105,0.43141940921219296,0.5284064063674218,0.5972172919995677,,False
RP11-875O11.3,0.6247468347575129,0.4324205630471314,0.8825170885001734,0.4899854843400535,0.6241441705114201,,False
RP11-876N24.2,2.054811391804342,0.25293021907037966,0.42876714070869326,0.5899011259405764,0.5552569392199426,,False
RP11-879F14.2,2.859087740868825,0.19477610672165277,0.32721582951471,0.5952527022012443,0.5516745666168023,,False
RP11-879F14.3,1.447895650755575,0.1284919155465578,0.48766003939165614,0.2634866611314889,0.7921755033051469,,False
RP11-87C12.2,1.3181611086929936,0.5751473589664058,0.5303419831303112,1.0844839316164139,0.278150287643256,,False
RP11-87H9.5,1.8598007029781942,-0.21766917192225654,0.46078385571462305,-0.47238888520665845,0.636649236382556,,False
RP11-87N24.1,1.71798296008614,-0.12349829054877279,0.6525758584235973,-0.18924740925461586,0.8498989117365957,,False
RP11-87N3.6,1.9800946636951082,0.497742555252314,0.512510127292208,0.9711857946731376,0.331455766417747,,False
RP11-881M11.2,1.3155937512434417,-0.5872115552219592,0.4900713870478606,-1.198216363455253,0.23083279662375633,,False
RP11-881M11.4,2.60718107349312,-0.19880833279719384,0.3861465033171786,-0.5148520861624734,0.6066563847710512,,False
RP11-881M11.8,2.2398368328400293,0.30928171475517796,0.413010113581549,0.7488477995687391,0.4539489458797006,,False
RP11-884K10.6,0.919809794680355,1.163784707607105,0.6446537252715044,1.8052865623586707,0.07102985130982008,,False
RP11-885B4.2,2.763468267274107,0.38177446206929794,0.4027250686169486,0.9479778931577317,0.3431407085456947,,False
RP11-886P16.10,6.413643995563224,0.14675610187556565,0.25065022898698935,0.5855015671387374,0.5582105131731749,,False
RP11-886P16.6,1.1245409870528396,1.2062648070495823,0.4776408331368805,2.52546416337042,0.011554556537799581,,False
RP11-887P2.6,2.673536947503751,-0.35262173310269224,0.36839741182800817,-0.9571775527763994,0.33847764499208677,,False
RP11-888D10.3,0.8471255014152632,-0.040213674420359134,0.6339639856602945,-0.0634321118075426,0.9494224172053604,,False
RP11-88E10.4,4.5511932586744575,-0.06602074671270135,0.29343400344236364,-0.22499351110706958,0.821984322245819,,False
RP11-88G17.6,1.364609784341045,-0.5380209545523286,0.4745667719079486,-1.1337097040934172,0.25691633773429856,,False
RP11-88H12.2,4.446691632782533,-0.23368678891616762,0.2654112468414804,-0.880470559168653,0.37860444728391984,,False
RP11-88I18.2,9.077990024350617,0.24314670530162844,0.2704998369954962,0.8988793043364268,0.3687169526140275,,False
RP11-88I18.3,1.4737413553659242,0.16264497892725935,0.5259440246998416,0.3092438953367357,0.7571360055319781,,False
RP11-890B15.2,8.693723437340823,0.3168075104152031,0.2560748786075003,1.2371674728031055,0.2160249145570946,,False
RP11-893F2.14,2.069009349636699,-0.3653203299536135,0.41041151957610844,-0.8901317641642537,0.3733951388219623,,False
RP11-894J14.2,2.604992214775838,0.40996714553677094,0.39300515425388327,1.0431597171164073,0.2968743267929078,,False
RP11-894J14.5,8.55621882916671,0.0634787501738609,0.23247604981289463,0.2730550102900964,0.7848109295385605,,False
RP11-894P9.2,6.4491466338549355,0.08863556352495466,0.24423244126749014,0.36291478341273486,0.7166685430103524,,False
RP11-89B16.1,2.6617359757153323,0.09042931221240592,0.3528104915832266,0.2563112899693178,0.7977104802371711,,False
RP11-89F17.5,4.754807501017696,0.24179378259265363,0.2821510189733122,0.8569658315340842,0.39146376837587704,,False
RP11-89H19.2,7.941599993178509,-0.2681038060493946,0.21758791297053204,-1.232163139896948,0.21788814933220269,,False
RP11-89K10.1,6.362961561445694,-0.08150228166990055,0.25061742861245295,-0.32520596081900255,0.7450251975944614,,False
RP11-89K11.1,2.339576330311555,0.35591734678264714,0.38911037237853424,0.9146950892288312,0.36035172311345276,,False
RP11-89N17.1,4.220119588025897,0.14580444342352103,0.36650829184711475,0.39782031311952387,0.6907626427630194,,False
RP11-89N17.2,2.628225598501556,0.24474551498909708,0.4307975068169224,0.5681219392318988,0.5699521715166986,,False
RP11-89N17.4,7.548752706550369,0.13670662584119733,0.3183935501109804,0.42936367835826567,0.667658582161972,,False
RP11-8H2.1,4.734588148683024,0.4800212575558821,0.28520191132042577,1.6830927090687544,0.09235714568953872,,False
RP11-8L8.2,1.0511264444232755,0.25754072116064736,0.5310033626905903,0.4850077028809956,0.6276708814724529,,False
RP11-900F13.3,1.4908033370641474,0.2935902936517794,0.4367693457182798,0.6721861241634569,0.5014652134845574,,False
RP11-907D1.3,2.0517219788406504,0.059621032176945386,0.4316309900730437,0.1381296374638343,0.8901379629740045,,False
RP11-90B9.2,6.392848040809565,-0.026261832224475125,0.24626610475798505,-0.10664006015072035,0.9150745363719014,,False
RP11-90B9.3,4.092474609645453,0.008432235205750436,0.2542810377742087,0.033161085386311503,0.9735461304060175,,False
RP11-90C4.1,8.411688420200262,-0.08812537004516584,0.26657763152932773,-0.3305805124743584,0.7409613681441052,,False
RP11-90D4.3,4.140507654808853,0.15344613890770084,0.315504689063357,0.48635137361425107,0.6267180607337475,,False
RP11-90E5.1,1.8859212295987948,-0.04877595623898553,0.41363524075333563,-0.11792021431769699,0.9061308762848472,,False
RP11-90J7.3,5.248281439898915,-0.9614840612206346,0.527491090106695,-1.8227493871529776,0.06834135654516381,,False
RP11-90L20.2,6.491475723720072,0.7456947710426576,0.3224003544244565,2.3129464990007804,0.020725580837726413,,False
RP11-90M2.5,4.823145743463337,-0.14106364348307485,0.2735236703914782,-0.5157273711674709,0.6060448349501975,,False
RP11-90P5.1,5.125830439056893,-0.43131352041432264,0.29732993535161073,-1.4506225883521218,0.14688498187978496,,False
RP11-90P5.5,2.995101117252571,-0.0782058627513968,0.3727080338338384,-0.20983143815532224,0.8337992351445029,,False
RP11-91A18.4,3.2622592274893423,-0.30697857190164063,0.30158242906920085,-1.0178927626821441,0.3087289214034872,,False
RP11-91H12.4,2.2170651794702985,0.9862818502545878,0.3887784635277544,2.5368736768624487,0.01118473050039397,,False
RP11-91I20.4,6.139829789232329,0.004952803715626724,0.31697459367013237,0.015625238787374186,0.9875333704987178,,False
RP11-91J19.3,3.3958232279752907,-0.13376167579930598,0.2975151724044209,-0.4495961490578366,0.6530016653366171,,False
RP11-91P24.1,5.485047574298615,0.19434322072328739,0.2981462140917635,0.6518386333206042,0.514505276203872,,False
RP11-91P24.3,2.6815600713187657,0.051121844185575104,0.3837092951450335,0.13323066402718287,0.8940109606270642,,False
RP11-91P24.5,5.347904624681677,-0.0520564395286567,0.334963914270211,-0.15540909725178173,0.8764988127306332,,False
RP11-91P24.6,6.872187646326269,0.1625633991770502,0.28873634434072104,0.5630167533922178,0.5734234758796695,,False
RP11-91P24.7,5.290535962043997,-0.2207832824424322,0.3294586801728636,-0.6701395219776557,0.5027688526760759,,False
RP11-923I11.4,1.2967290377654654,0.5015003883283974,0.5433758269733218,0.9229346677452025,0.35604125285044597,,False
RP11-923I11.6,1.993004744268799,-0.13904362910975676,0.43290917729590067,-0.3211842954641687,0.7480707325915276,,False
RP11-925D8.3,1.441957550959009,0.4424955873189678,0.5536973648651221,0.7991650591054511,0.4241947093562285,,False
RP11-927P21.2,5.503301299108456,0.35153443712949833,0.4364675396247994,0.8054079747412325,0.42058429132540043,,False
RP11-92F20.1,2.3564276990341413,0.12072166262233701,0.4083129723410807,0.2956596307243778,0.7674900295326976,,False
RP11-92G12.3,1.0190136335671618,0.16586943256609904,0.5608541933666773,0.2957443031145464,0.7674253607626131,,False
RP11-92K15.1,5.440074341460476,0.005076368688874324,0.35236217584557755,0.014406678800561836,0.9885055310313866,,False
RP11-92K15.3,4.628549732714257,-0.3589722005221874,0.24276368796203862,-1.4786898466393399,0.13922322719157604,,False
RP11-92K2.2,3.4030606153682683,-0.16696197372296628,0.2382786347262935,-0.7007005639206914,0.4834899040604985,,False
RP11-930O11.1,2.9332072655471064,-0.29924046359171486,0.3643664229846656,-0.8212624564594099,0.4114967877679727,,False
RP11-930O11.2,2.7266118254961187,-0.031012840118986498,0.3657752367765793,-0.0847866039054185,0.9324310437230149,,False
RP11-930O11.3,3.8678336146385917,-0.2416380542279017,0.3145028126982051,-0.7683176253809089,0.44229850586660513,,False
RP11-930P14.2,5.322396904102936,0.3357293905014732,0.22860068695789018,1.4686280910578229,0.14193369128402972,,False
RP11-932O9.10,8.662995186227725,0.006884501538416561,0.2721356146739133,0.02529805423176941,0.9798172259338793,,False
RP11-932O9.7,6.679572629347666,0.026193285625935515,0.23359300980580266,0.11213214662421311,0.9107186288319814,,False
RP11-932O9.8,3.1539376068655556,0.14915529850164688,0.3180741393382,0.4689324910600604,0.6391178912387369,,False
RP11-932O9.9,2.6428097559315984,-0.29175489661738324,0.3993335533796504,-0.7306045138160703,0.4650207541603463,,False
RP11-93I21.3,5.861873251119209,-0.6268490924419949,0.2754349910739171,-2.2758513360917556,0.022854908961646433,,False
RP11-93K22.13,0.9488030017318898,-0.30463493780626544,0.6040950597280551,-0.5042831138917154,0.6140624419010516,,False
RP11-93K22.6,1.1163313779541255,0.8883171541570365,0.4899910639412501,1.812925213394393,0.06984335683765124,,False
RP11-93M12.1,3.9987204232768763,-0.05270934872915661,0.3487185637067205,-0.15115154228923203,0.8798561746571013,,False
RP11-93O14.1,1.9513541105999845,-0.33232128470305544,0.4510478349063259,-0.7367761443131022,0.46125849269472285,,False
RP11-93O14.2,3.1376686545256947,-0.03729522209794619,0.29338582856910506,-0.12712005307087135,0.8988453801623704,,False
RP11-93O14.3,4.82917036408513,-0.20181096236277302,0.260003851792564,-0.7761845102348007,0.4376400505814543,,False
RP11-944L7.4,8.341305000903223,-0.174436133910095,0.19213882651949363,-0.9078650945773181,0.36394950137475535,,False
RP11-946L16.2,2.042122821671217,-0.050954939796162224,0.4433542170880244,-0.11493054048484562,0.9085001776787263,,False
RP11-94A24.1,1.6261636598308127,0.5210803701816048,0.44072733857405044,1.1823191451375181,0.2370790918075183,,False
RP11-94C24.13,2.8316673457001036,-0.26327690718678265,0.3595608991106926,-0.7322178463730328,0.46403561326731024,,False
RP11-94C24.6,3.226147846522669,-0.16193001973935423,0.3768156141308284,-0.4297327755721209,0.6673900386746989,,False
RP11-94P14.1,1.2861770838987348,-0.2579381307848365,0.5096094694609099,-0.506148622115865,0.6127523195574174,,False
RP11-950C14.10,9.418122697320232,-0.09136299031002672,0.2285425858890806,-0.3997635274607781,0.68933069656574,,False
RP11-950C14.3,7.493734616059237,0.10379902090383068,0.24086418287450206,0.43094419296833886,0.666508949053991,,False
RP11-950C14.7,2.2224583344271154,0.1985851310422174,0.40849918791700124,0.4861334781467568,0.6268725320213588,,False
RP11-950K24.2,8.067773978797302,-0.0890245472305974,0.2468660299759075,-0.36061886375896113,0.7183843856979772,,False
RP11-958F21.1,1.5420413106969744,-1.16779485185606,0.5490252966884807,-2.127032868794517,0.03341735228870687,,False
RP11-95G17.2,4.85080598094581,-0.4864165347824674,0.29099689129844375,-1.6715523406867017,0.09461262942482064,,False
RP11-95G6.1,1.0987307679005616,0.022011804348176917,0.5061931809645693,0.04348498789776786,0.9653149311288165,,False
RP11-95H11.1,4.004852661025188,-0.34663604627957667,0.3251587291104498,-1.0660517933130176,0.28640022954637656,,False
RP11-95I16.4,1.8472410483615185,0.35863873740599106,0.4765560446502839,0.7525636101608462,0.45171219185821976,,False
RP11-95I19.1,2.2141727770661017,-0.029611292009614043,0.40178939965864413,-0.0736985396697162,0.9412502608054947,,False
RP11-95I19.2,3.3287219503685606,0.15510960849269528,0.3552529720694848,0.43661734225366877,0.6623888834993827,,False
RP11-95J11.1,6.249230132710901,-0.13382808263134216,0.3145731012609926,-0.4254276099732657,0.6705249823559919,,False
RP11-95M15.2,1.5988835598080517,-0.750366266328651,0.44702833755297516,-1.6785653241495653,0.09323678934269829,,False
RP11-95O2.5,1.4016835567759214,0.07160214592686763,0.45874656504477174,0.1560821407346768,0.8759682754563584,,False
RP11-95P13.1,8.751952210791458,0.1119824490642728,0.29246125463279926,0.3828966992734567,0.7017963588118256,,False
RP11-95P9.1,4.29799774945205,-0.06623355928539598,0.3511069204350097,-0.1886421355732175,0.8503733062540495,,False
RP11-964E11.3,1.2869514962834896,0.6793814430248732,0.5767116279007619,1.178026261578652,0.2387861368143238,,False
RP11-968A15.8,9.460961278506915,-0.012764928244266026,0.25112482977834066,-0.0508310080509888,0.9594601819560784,,False
RP11-96C23.10,1.1100661324564924,-1.0254875314289773,0.5857246156851793,-1.7508014926594206,0.07998010941319163,,False
RP11-96C23.13,1.5946902843027246,0.5245526898495381,0.49101297398019844,1.068307188703108,0.2853819668455637,,False
RP11-96C23.14,1.623406244509307,0.3771531656829678,0.4509875431605459,0.8362828894116617,0.40299577672249054,,False
RP11-96D1.3,5.844669955543344,-0.04219314407991917,0.27758186546328023,-0.15200252368611836,0.8791849451690982,,False
RP11-96D1.5,7.5550736298883745,-0.1915516257610859,0.25586796874182016,-0.7486346442776831,0.45407744510864445,,False
RP11-96D1.6,8.852877296748195,-0.1078153274939014,0.20542413891453343,-0.5248425431577829,0.5996926541876643,,False
RP11-96D1.7,2.405436969955234,0.14463776805969175,0.35731093657777535,0.40479524485030327,0.6856280243995869,,False
RP11-96H17.3,5.445366257735972,-0.3338549520857703,0.3068597463432806,-1.0879724566815305,0.27660726704445127,,False
RP11-96K19.5,3.553752114340049,-0.11369643687877247,0.27782694104678585,-0.40923474321961484,0.6823673998727626,,False
RP11-96O20.5,1.6931565111729099,-0.0832685744665368,0.4031330952520451,-0.20655355625038915,0.8363585347110533,,False
RP11-972P1.10,1.7961094186799709,-0.26654675432497893,0.4351725405626941,-0.612508211065717,0.5402015670706244,,False
RP11-972P1.11,6.021198768448886,0.02840219983611727,0.3221522876810014,0.08816389304750624,0.9297464147049779,,False
RP11-973D8.5,2.3194710893194723,-0.32439606698883167,0.3428244692871791,-0.9462453705925227,0.34402344983624533,,False
RP11-973F15.2,1.0907726375603004,-0.49194687635804113,0.4974957345116682,-0.9888464206450459,0.32273828831491824,,False
RP11-973H7.1,1.1545124951691563,0.7832169371264801,0.5825338715563533,1.3445002520350668,0.17878667498029055,,False
RP11-977B10.2,2.3276230748677165,-0.23913562476899664,0.35558281838502137,-0.6725173782442522,0.5012543805790363,,False
RP11-977G19.11,5.171270047402835,0.11350909611180157,0.2613324037664172,0.43434757602144775,0.6640360603652056,,False
RP11-977G19.12,6.906182168387448,-0.011199584245039692,0.2534374081106488,-0.04419073067599413,0.9647523706861105,,False
RP11-97N19.2,2.221985649082922,0.60010691594295,0.3793007757504512,1.5821399646642724,0.1136176219655503,,False
RP11-97N19.3,3.589154456191691,-0.11589698041579735,0.28324107049602454,-0.40918140936564507,0.6824065363248389,,False
RP11-97O12.7,1.7184089816961907,-0.3285702166776494,0.41847146204894853,-0.7851675597396331,0.4323553328337222,,False
RP11-981G7.3,1.4008597391308861,0.36006453287967416,0.4462615637171181,0.8068463926862327,0.4197549869575845,,False
RP11-982M15.5,9.397055119067744,0.34473561534820596,0.201347477580637,1.7121427071771678,0.08687037265850225,,False
RP11-982M15.6,2.7805046653222787,0.9404274447997586,0.3622946904142314,2.595752766137744,0.009438395203000388,,False
RP11-989E6.13,4.0437599005963545,0.266951219604252,0.26486236099613747,1.0078865815446876,0.3135089141423376,,False
RP11-989E6.3,1.2315111420113811,-0.5898545452490839,0.7207083756722311,-0.8184372003432109,0.4131075873473099,,False
RP11-989F5.1,1.236956006803442,0.31293062040540587,0.5698292195608766,0.5491656265829213,0.5828917913153842,,False
RP11-98C1.2,6.887314872946479,0.14422192641979745,0.2543024120679931,0.5671276384953701,0.5706274663473807,,False
RP11-98D18.1,1.4311330347650082,0.5827704788285145,0.4536044818529473,1.2847546753681354,0.19887802545889677,,False
RP11-98D18.3,0.7952878498188107,0.9011503751270847,0.5424146311000013,1.6613681185177058,0.09663953676827003,,False
RP11-98D18.9,2.014246674997368,0.48216496891427696,0.35642470533077575,1.3527821211686475,0.17612524611474645,,False
